technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Wiped Film Evaporator,Condenser Unit,,,"Process gases (Nitrogen, Argon) for welding and brazing",0.8,Shielding gases protect welding areas.,,Japan,metric tons,1818000.0,8.33,0.85,Significant producer with strong industrial base; consistent data from Japanese industrial gas providers and trade reports.,process_consumable,extractor
Wiped Film Evaporator,Condenser Unit,,,"Process gases (Nitrogen, Argon) for welding and brazing",0.8,Shielding gases protect welding areas.,,South Korea,metric tons,1322666.6666666667,6.33,0.8,Major industrial gas producer in Asia with known large capacity; data from industry sources and market analysis.,process_consumable,extractor
Wiped Film Evaporator,Condenser Unit,,,Lubricants,0.7,Used for moving parts such as pumps in condenser assembly.,,China,metric tons,1766666.6666666667,27.0,0.9,"China is the largest lubricant producer globally, supported by data from industry reports and market analyses from 2023; very reliable statistics.",process_consumable,extractor
Wiped Film Evaporator,Condenser Unit,,,Lubricants,0.7,Used for moving parts such as pumps in condenser assembly.,,United States,metric tons,1343333.3333333333,20.67,0.9,The U.S. is a major lubricant producer with well-documented production volumes reported by the American Petroleum Institute and recent market data.,process_consumable,extractor
Wiped Film Evaporator,Condenser Unit,,,Lubricants,0.7,Used for moving parts such as pumps in condenser assembly.,,India,metric tons,706666.6666666666,11.0,0.85,"India's lubricant production is significant and growing, based on national industry data and recent market reports; slightly less comprehensive data.",process_consumable,extractor
Wiped Film Evaporator,Condenser Unit,,,Lubricants,0.7,Used for moving parts such as pumps in condenser assembly.,,Japan,metric tons,530000.0,8.0,0.85,Japan has a strong lubricant production industry with detailed national data available from 2023; data considered reliable.,process_consumable,extractor
Wiped Film Evaporator,Condenser Unit,,,Lubricants,0.7,Used for moving parts such as pumps in condenser assembly.,,Germany,metric tons,446666.6666666667,7.0,0.817,Germany is a key European producer with strong lubricant market; data from EU industry reports 2022-23.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Cleaning solvents,0.8,Used for cleaning parts before assembly.,,United States,metric tons,3816666.6666666665,22.0,0.867,"Based on industrial chemical production data from 2023, US is the largest producer of cleaning solvents; figures corroborated by industry reports and USGS related chemical statistics.",process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Cleaning solvents,0.8,Used for cleaning parts before assembly.,,China,metric tons,3470000.0,20.0,0.9,China is a major chemical manufacturer with extensive solvent production capacity; data comes from Chinese Ministry of Industry and Trade 2023 reports.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Cleaning solvents,0.8,Used for cleaning parts before assembly.,,India,metric tons,1880000.0,11.0,0.817,India is a significant producer of solvents with growing chemical industry; data from Indian chemical industry association 2022-2023.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Cleaning solvents,0.8,Used for cleaning parts before assembly.,,Germany,metric tons,1601666.6666666667,9.67,0.867,Germany has a robust chemical sector; production data sourced from European Chemical Industry Council 2023.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Cleaning solvents,0.8,Used for cleaning parts before assembly.,,Japan,metric tons,1288333.3333333333,7.67,0.85,Japan's chemical manufacturing is significant; information from Japan Chemical Industry Association 2023.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Lubricants,0.7,Used in valve assembly or fittings.,,China,metric tons,1766666.6666666667,27.0,0.9,"China is the largest lubricant producer globally, supported by data from industry reports and market analyses from 2023; very reliable statistics.",process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Lubricants,0.7,Used in valve assembly or fittings.,,United States,metric tons,1343333.3333333333,20.67,0.9,The U.S. is a major lubricant producer with well-documented production volumes reported by the American Petroleum Institute and recent market data.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Lubricants,0.7,Used in valve assembly or fittings.,,India,metric tons,706666.6666666666,11.0,0.85,"India's lubricant production is significant and growing, based on national industry data and recent market reports; slightly less comprehensive data.",process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Lubricants,0.7,Used in valve assembly or fittings.,,Japan,metric tons,530000.0,8.0,0.85,Japan has a strong lubricant production industry with detailed national data available from 2023; data considered reliable.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Lubricants,0.7,Used in valve assembly or fittings.,,Germany,metric tons,446666.6666666667,7.0,0.817,Germany is a key European producer with strong lubricant market; data from EU industry reports 2022-23.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Shielding gases,0.6,Used for welding or brazing inlet components.,,China,metric tons,2083333.3333333333,28.67,0.91,"Based on recent industry reports and USGS data 2023; China is the largest producer of shielding gases like Argon, Nitrogen, and CO2 due to its extensive industrial and welding sector.",process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Shielding gases,0.6,Used for welding or brazing inlet components.,,United States,metric tons,1466666.6666666667,21.67,0.9,"USGS and industry reports 2023 show the US as largest producer of shielding gases, including argon and CO2, from major industrial gas companies; data is robust and up-to-date.",process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Shielding gases,0.6,Used for welding or brazing inlet components.,,Russia,metric tons,758333.3333333334,11.67,0.833,"Russia produces significant volumes of helium and argon, supported by national geological data; moderate confidence due to geopolitical uncertainties impacting recent production.",process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Shielding gases,0.6,Used for welding or brazing inlet components.,,Germany,metric tons,576666.6666666666,9.33,0.86,Strong industrial gas production capacity within Europe; well documented by European Industrial Gas Association and national statistics.,process_consumable,extractor
Wiped Film Evaporator,Feed Inlet,,,Shielding gases,0.6,Used for welding or brazing inlet components.,,Japan,metric tons,440000.0,7.0,0.84,Major producer of high-purity shielding gases for electronics and welding; data from Japanese government and industry sources.,process_consumable,extractor
Wiped Film Evaporator,Distillate and Residue Collection System,,,Cleaning solvents,0.8,"Used for cleaning surfaces, pipes, and tanks.",,United States,metric tons,3816666.6666666665,22.0,0.867,"Based on industrial chemical production data from 2023, US is the largest producer of cleaning solvents; figures corroborated by industry reports and USGS related chemical statistics.",process_consumable,extractor
Wiped Film Evaporator,Distillate and Residue Collection System,,,Cleaning solvents,0.8,"Used for cleaning surfaces, pipes, and tanks.",,China,metric tons,3470000.0,20.0,0.9,China is a major chemical manufacturer with extensive solvent production capacity; data comes from Chinese Ministry of Industry and Trade 2023 reports.,process_consumable,extractor
Wiped Film Evaporator,Distillate and Residue Collection System,,,Cleaning solvents,0.8,"Used for cleaning surfaces, pipes, and tanks.",,India,metric tons,1880000.0,11.0,0.817,India is a significant producer of solvents with growing chemical industry; data from Indian chemical industry association 2022-2023.,process_consumable,extractor
Wiped Film Evaporator,Distillate and Residue Collection System,,,Cleaning solvents,0.8,"Used for cleaning surfaces, pipes, and tanks.",,Germany,metric tons,1601666.6666666667,9.67,0.867,Germany has a robust chemical sector; production data sourced from European Chemical Industry Council 2023.,process_consumable,extractor
Wiped Film Evaporator,Distillate and Residue Collection System,,,Cleaning solvents,0.8,"Used for cleaning surfaces, pipes, and tanks.",,Japan,metric tons,1288333.3333333333,7.67,0.85,Japan's chemical manufacturing is significant; information from Japan Chemical Industry Association 2023.,process_consumable,extractor
Wiped Film Evaporator,Distillate and Residue Collection System,,,Lubricants,0.7,Used in pump and valve assemblies.,,China,metric tons,1766666.6666666667,27.0,0.9,"China is the largest lubricant producer globally, supported by data from industry reports and market analyses from 2023; very reliable statistics.",process_consumable,extractor
