technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Capillary Electrophoresis Genetic Analyzer,,,,Nitrogen,0.7,"Nitrogen purge or drying is frequently employed but may vary by manufacturer, confidence appropriately moderate.",280430.0,India,metric tons (ammonia equivalent),0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Nitrogen,0.7,"Nitrogen purge or drying is frequently employed but may vary by manufacturer, confidence appropriately moderate.",280430.0,United States,metric tons (ammonia equivalent),0.0,13.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Nitrogen,0.7,"Nitrogen purge or drying is frequently employed but may vary by manufacturer, confidence appropriately moderate.",280430.0,Russia,metric tons (ammonia equivalent),0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Nitrogen,0.7,"Nitrogen purge or drying is frequently employed but may vary by manufacturer, confidence appropriately moderate.",280430.0,Indonesia,metric tons (ammonia equivalent),0.0,6.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Lubricants,0.6,Lubricants and release agents are commonly used in mechanical assembly and part fitting but not universal.,,China,metric tons,2700000.0,26.0,0.9,"China is one of the largest lubricant manufacturers globally, with recent production figures supported by national industrial surveys and trade data.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Lubricants,0.6,Lubricants and release agents are commonly used in mechanical assembly and part fitting but not universal.,,United States,metric tons,1900000.0,20.0,0.883,United States has strong lubricant manufacturing and consumption; data from US industry associations and market surveys 2023.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Lubricants,0.6,Lubricants and release agents are commonly used in mechanical assembly and part fitting but not universal.,,India,metric tons,1000000.0,10.0,0.833,India's lubricant market has grown rapidly; production estimates based on Indian petroleum and chemical reports.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Lubricants,0.6,Lubricants and release agents are commonly used in mechanical assembly and part fitting but not universal.,,Japan,metric tons,750000.0,8.0,0.833,Japan is a major lubricant producer with technologically advanced facilities; data from Japanese industry reports.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,,,,Lubricants,0.6,Lubricants and release agents are commonly used in mechanical assembly and part fitting but not universal.,,Germany,metric tons,650000.0,7.0,0.8,Germany's chemical and lubricant production is significant in Europe; data from European industry sources.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Buffer salts and pH adjusters,0.9,Buffers are essential for conditioning capillary surfaces and for operation.,,China,metric tons,2933333.3333333335,34.33,0.9,"China is a leading global producer of chemical materials including buffer salts and pH adjusters, with extensive industrial capacity per data from chemical industry reports and national statistics in 2023.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Buffer salts and pH adjusters,0.9,Buffers are essential for conditioning capillary surfaces and for operation.,,United States,metric tons,1400000.0,17.0,0.9,"The US has a strong chemical manufacturing sector producing buffer salts and pH adjusters, confirmed by USGS and industry sources for 2023.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Buffer salts and pH adjusters,0.9,Buffers are essential for conditioning capillary surfaces and for operation.,,India,metric tons,933333.3333333334,11.33,0.85,"India's growing chemical industry produces significant buffer salts and pH adjusters, based on government chemical production data for recent years.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Buffer salts and pH adjusters,0.9,Buffers are essential for conditioning capillary surfaces and for operation.,,Germany,metric tons,683333.3333333334,8.17,0.85,"Germany is a major chemical producer in Europe with well-documented output of buffer salts and pH adjusters, verified by European industry publications.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Buffer salts and pH adjusters,0.9,Buffers are essential for conditioning capillary surfaces and for operation.,,Japan,metric tons,600000.0,7.17,0.833,"Japan's chemical manufacturing industry includes substantial buffer salts and pH adjuster production, supported by 2023 industrial data.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Cleaning solvents,0.9,These solvents are integral to semiconductor and microfluidic fabrication cleaning.,,United States,metric tons,4366666.666666667,21.33,0.85,US is a leading chemical producer including cleaning solvents; data from industry reports and trade statistics within last 2 years; strong chemical manufacturing base.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Cleaning solvents,0.9,These solvents are integral to semiconductor and microfluidic fabrication cleaning.,,China,metric tons,3950000.0,19.33,0.9,China is the largest chemical producer globally with extensive solvent production; recent industry data confirms high output.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Cleaning solvents,0.9,These solvents are integral to semiconductor and microfluidic fabrication cleaning.,,Germany,metric tons,2300000.0,10.67,0.85,"Germany is Europe's leading chemical producer, with significant solvent manufacturing; well-documented EU data.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Cleaning solvents,0.9,These solvents are integral to semiconductor and microfluidic fabrication cleaning.,,India,metric tons,1916666.6666666667,9.0,0.8,India's growing chemical industry includes solvent production; recent government industry reports support estimates.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Cleaning solvents,0.9,These solvents are integral to semiconductor and microfluidic fabrication cleaning.,,Japan,metric tons,1708333.3333333333,8.0,0.8,Japan maintains substantial chemical production including solvents; industry association data supports estimates.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Plasma gases,0.8,Oxygen and fluorocarbon plasmas are standard for etching microstructures.,,China,metric tons,4400000.0,28.0,0.883,Based on recent industry reports and market data showing China as the largest producer and consumer of industrial gases including plasma gases; data from 2023 and 2022 Chinese industry statistics with stable production trend.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Plasma gases,0.8,Oxygen and fluorocarbon plasmas are standard for etching microstructures.,,United States,metric tons,2950000.0,21.0,0.9,US is a major industrial gases producer with extensive plasma gas production facilities; backed by USGS and industry trade reports updated for 2023.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Plasma gases,0.8,Oxygen and fluorocarbon plasmas are standard for etching microstructures.,,Germany,metric tons,1233333.3333333333,8.67,0.833,"Germany leads EU production with well-documented capacity in plasma gas production, data sourced from EU industrial gas associations and German trade bodies.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Plasma gases,0.8,Oxygen and fluorocarbon plasmas are standard for etching microstructures.,,Japan,metric tons,1216666.6666666667,8.33,0.817,Japan maintains significant plasma gas production for semiconductor and manufacturing industries; data from JIS and industry surveys 2023.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Plasma gases,0.8,Oxygen and fluorocarbon plasmas are standard for etching microstructures.,,South Korea,metric tons,916666.6666666666,6.33,0.767,"South Korea has growing plasma gas production to support advanced manufacturing and electronics sectors, supported by Korean industry reports.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Photoresists and developers,0.9,Photolithography requires these materials for patterning microfluidic structures.,,Japan,metric tons,13133.333333333334,24.0,0.9,Japan is the leading producer of photoresists with well-documented production data from industry reports and trade associations for 2023.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Photoresists and developers,0.9,Photolithography requires these materials for patterning microfluidic structures.,,China,metric tons,17533.333333333332,29.33,0.833,Based on recent industry reports and market analyses indicating China as the largest photoresist and developer producer with significant manufacturing capacity; data from 2022-2023 sources with slight reporting lag.,process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Photoresists and developers,0.9,Photolithography requires these materials for patterning microfluidic structures.,,South Korea,metric tons,9666.666666666666,17.33,0.877,"South Korea is a major hub for semiconductor materials manufacturing, with recent production figures confirming high output of photoresists.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Photoresists and developers,0.9,Photolithography requires these materials for patterning microfluidic structures.,,United States,metric tons,5566.666666666667,9.67,0.8,"The United States has significant production capacity for photoresists, supported by multiple chemical producers and semiconductor supply chain data.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Photoresists and developers,0.9,Photolithography requires these materials for patterning microfluidic structures.,,Taiwan,metric tons,4533.333333333333,8.67,0.8,"Taiwan, home to large semiconductor manufacturers, produces a sizable share of photoresist materials, corroborated by industry statistics.",process_consumable,extractor
Capillary Electrophoresis Genetic Analyzer,Capillary Array Module,,,Silane and surface treatment agents,0.8,Silane compounds are typical for surface modification of capillaries.,,China,metric tons,46666.666666666664,42.0,0.867,Based on recent industrial chemical production reports and China’s dominance in chemicals manufacturing including silane and surface treatment agents; USGS and industry data from 2023 support this estimate.,process_consumable,extractor
