agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Gallium nitride,0.95,Key semiconductor material in blue and white LEDs for grow lights; absolutely essential.,285000,United States,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Gallium nitride,0.95,Key semiconductor material in blue and white LEDs for grow lights; absolutely essential.,285000,Japan,metric tons,0.0,10.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Gallium nitride,0.95,Key semiconductor material in blue and white LEDs for grow lights; absolutely essential.,285000,South Korea,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Gallium nitride,0.95,Key semiconductor material in blue and white LEDs for grow lights; absolutely essential.,285000,Taiwan,metric tons,0.0,3.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Gallium nitride
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Silicon,0.8,Used as substrate material and for electronic components in LED systems.,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Silicon,0.8,Used as substrate material and for electronic components in LED systems.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Silicon,0.8,Used as substrate material and for electronic components in LED systems.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Silicon,0.8,Used as substrate material and for electronic components in LED systems.,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Silicon,0.8,Used as substrate material and for electronic components in LED systems.,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Glass,0.7,Typical protective cover or lens material for LED systems; common but some plastics alternatives exist.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Glass,0.7,Typical protective cover or lens material for LED systems; common but some plastics alternatives exist.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Glass,0.7,Typical protective cover or lens material for LED systems; common but some plastics alternatives exist.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Glass,0.7,Typical protective cover or lens material for LED systems; common but some plastics alternatives exist.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.86,Unanimous with high confidence of 0.86; essential for supplying light energy for photosynthesis in indoor hydroponics.,Glass,0.7,Typical protective cover or lens material for LED systems; common but some plastics alternatives exist.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Platinum,0.85,Widely used electrode material in sensors due to chemical stability and conductivity.,711011,South Africa,kilograms,0.0,70.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Platinum
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Platinum,0.85,Widely used electrode material in sensors due to chemical stability and conductivity.,711011,Russia,kilograms,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Platinum
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Platinum,0.85,Widely used electrode material in sensors due to chemical stability and conductivity.,711011,Zimbabwe,kilograms,0.0,8.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Platinum
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Platinum,0.85,Widely used electrode material in sensors due to chemical stability and conductivity.,711011,Canada,kilograms,0.0,4.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Platinum
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Platinum,0.85,Widely used electrode material in sensors due to chemical stability and conductivity.,711011,United States,kilograms,0.0,3.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Platinum
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Glass,0.9,Used for sensor envelopes and membranes providing chemical resistance and transparency.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Glass,0.9,Used for sensor envelopes and membranes providing chemical resistance and transparency.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Glass,0.9,Used for sensor envelopes and membranes providing chemical resistance and transparency.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Glass,0.9,Used for sensor envelopes and membranes providing chemical resistance and transparency.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Glass,0.9,Used for sensor envelopes and membranes providing chemical resistance and transparency.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Silver,0.75,"Used in electrode contacts and wiring, common though gold is alternative.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Silver,0.75,"Used in electrode contacts and wiring, common though gold is alternative.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Silver,0.75,"Used in electrode contacts and wiring, common though gold is alternative.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d4v1v1,Hydroponic Systems,pH and EC Sensor,0.81,Chosen by majority with steady confidence of 0.81; critical for monitoring nutrient solution quality and adjustments.,Silver,0.75,"Used in electrode contacts and wiring, common though gold is alternative.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
